timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1501240238.313684,1.150031,-1.483687,-2.650225,0.011871,-0.004740,-0.005693,0.079411,0.996208,-0.035536,0.004940,0.035209,0.003233,12.922804,-4.241197,39.115406,,,,,,,
,,,,,,,,,,,,,,,,1.302633,103.798597,12.490479,0.000000,151.875000,1501240238.999988,
1501240239.313523,1.043150,-1.486547,-2.753010,-0.010596,-0.008808,-0.009927,0.072705,0.996453,-0.042370,-0.000043,0.036597,0.000637,13.122770,-3.900088,39.084316,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.386475,0.160000,151.875000,1501240239.999988,
1501240240.313339,1.024714,-1.490509,-2.759647,0.003716,-0.010765,-0.001327,0.068537,0.996779,-0.041652,0.007162,0.031343,-0.001164,13.591494,-3.915707,38.922234,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,13.458740,0.000000,196.875000,1501240240.999987,
1501240241.313163,1.057623,-1.489882,-2.734095,0.007512,-0.016639,-0.002159,0.070415,0.996728,-0.039681,0.005391,0.034766,-0.001320,13.301373,-3.992612,39.014530,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,13.203735,0.000000,196.875000,1501240241.999987,
1501240242.312991,1.045911,-1.489786,-2.751087,0.001944,0.001818,0.007545,0.070028,0.996720,-0.040551,0.001871,0.034636,-0.000236,13.103039,-3.934787,39.087456,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.956909,0.000000,196.875000,1501240242.999988,
1501240243.312792,1.123524,-1.494186,-2.670780,-0.002609,-0.006598,0.003328,0.069006,0.997067,-0.033102,0.003168,0.032856,-0.000864,13.198777,-4.219275,39.025524,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.791443,0.000000,196.875000,1501240243.999988,
1501240244.312639,1.237175,-1.498608,-2.563066,0.004887,0.001816,0.004393,0.068149,0.997396,-0.023619,-0.000034,0.034419,0.002211,12.964178,-4.562383,39.065536,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.684692,0.000000,196.875000,1501240244.999987,
1501240245.312464,1.251175,-1.497535,-2.551602,0.003185,0.018716,0.006538,0.069489,0.997318,-0.022999,0.001785,0.035962,0.000614,12.860615,-4.596261,39.095783,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.614319,0.000000,196.875000,1501240245.999988,
1501240246.312274,1.239701,-1.500011,-2.566118,0.004521,0.011003,0.004336,0.066885,0.997496,-0.022992,0.002177,0.036760,-0.001239,12.758689,-4.557112,39.133743,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.563477,0.000000,196.875000,1501240246.999987,
1501240247.312098,1.187518,-1.497852,-2.616096,0.003568,-0.006310,-0.001031,0.067591,0.997341,-0.027254,0.002996,0.033665,-0.000486,12.838214,-4.404452,39.125217,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.527893,0.000000,196.875000,1501240247.999988,
1501240248.311930,1.116116,-1.498726,-2.683139,0.010832,-0.025692,-0.001133,0.064692,0.997404,-0.031624,0.002630,0.034365,0.001503,13.023908,-4.207955,39.085453,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.507690,0.000000,196.875000,1501240248.999987,
1501240249.311744,1.042008,-1.496283,-2.745813,0.005324,-0.001105,0.000982,0.064277,0.997225,-0.037557,-0.002586,0.033643,0.002629,13.481141,-4.006831,38.951324,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.492432,0.000000,196.875000,1501240249.999988,
1501240250.311589,1.077607,-1.501710,-2.695856,-0.007918,0.000472,0.001011,0.060804,0.997615,-0.032682,-0.002302,0.034063,0.000654,14.046022,-4.186875,38.732170,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.485840,0.000000,196.875000,1501240250.999988,
1501240251.311410,1.121577,-1.506752,-2.651767,0.004507,-0.015945,-0.002142,0.057651,0.997950,-0.027793,0.001691,0.034353,-0.000009,14.057554,-4.335088,38.711670,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.487305,0.000000,196.875000,1501240251.999987,
1501240252.311227,1.134451,-1.509075,-2.639403,-0.002817,0.003027,-0.000950,0.055903,0.998096,-0.026069,-0.000193,0.034283,0.001151,14.048994,-4.371596,38.710674,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,13.368530,0.000000,196.875000,1501240252.999987,
1501240253.311049,1.154034,-1.508179,-2.620450,0.000448,-0.000845,0.002331,0.057220,0.998040,-0.025331,0.001541,0.036857,-0.002516,14.015817,-4.421880,38.716988,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,13.169861,0.000000,196.875000,1501240253.999987,
1501240254.310884,1.117255,-1.506519,-2.658828,0.003804,0.010029,0.005538,0.057739,0.997935,-0.028144,0.003189,0.036260,-0.001443,13.961159,-4.315757,38.748703,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,13.036133,0.000000,196.875000,1501240254.999987,
1501240255.310701,1.148305,-1.505324,-2.630222,0.002669,0.001619,0.004404,0.059672,0.997857,-0.026827,0.000646,0.035605,-0.001768,13.850721,-4.387711,38.780239,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.948425,0.000000,196.875000,1501240255.999988,
1501240256.310521,1.168319,-1.502855,-2.612238,-0.023995,0.008159,0.001103,0.062464,0.997693,-0.026592,-0.002421,0.039554,-0.007374,13.759932,-4.424259,38.808399,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.865662,0.000000,196.875000,1501240256.999987,
1501240257.310333,1.774754,-1.512046,-1.980159,-0.161088,-0.111462,-0.009686,0.057500,0.998275,0.011893,-0.018392,0.031404,0.076166,14.703993,-5.815053,38.275047,,,,,,,
,,,,,,,,,,,,,,,,1.302624,103.798596,12.758362,0.000000,196.875000,1501240257.999988,
1501240258.310135,-2.981110,-1.390037,-0.347945,1.933856,2.652505,1.048332,-0.028727,0.983708,0.177466,-0.178182,-0.293415,-0.460318,20.723129,-11.290547,34.030533,,,,,,,
,,,,,,,,,,,,,,,,1.302592,103.798600,13.476135,0.690000,143.789062,1501240258.999986,
1501240259.309968,3.017538,-1.166916,-0.358879,-1.316184,-3.298770,-0.798978,0.048627,0.919543,0.389970,0.412020,-0.403887,0.221557,26.512241,-17.135201,26.804619,,,,,,,
,,,,,,,,,,,,,,,,1.302583,103.798606,13.629517,0.690000,132.187500,1501240259.999987,
1501240260.309783,-3.083764,-1.019705,-0.269569,1.057291,-0.363816,-0.231857,-0.030263,0.851954,0.522742,0.285741,-0.693018,-0.322028,25.558084,-20.312714,25.479002,,,,,,,
,,,,,,,,,,,,,,,,1.302575,103.798612,12.958618,0.720000,132.187500,1501240260.999987,
1501240261.309600,-2.951331,-1.147069,-0.435097,-2.399410,-2.771306,-2.324499,-0.077757,0.911563,0.403742,-0.331835,0.467115,-0.223932,14.125143,-18.104204,34.463310,,,,,,,
,,,,,,,,,,,,,,,,1.302569,103.798617,12.703796,0.720000,131.835938,1501240261.999988,
1501240262.309410,-1.485176,-1.564359,1.018719,-3.222823,-2.197992,-1.759090,-0.006413,0.999979,-0.000550,-0.067409,0.223989,-0.404677,12.715194,-1.672445,38.892826,,,,,,,
,,,,,,,,,,,,,,,,1.302562,103.798625,12.763977,1.070000,131.835938,1501240262.999988,
1501240263.309234,0.694981,-1.429684,3.018216,0.527466,1.039134,0.593600,0.090064,0.990060,-0.108024,-0.074775,0.051184,0.199760,6.605390,0.954205,40.405243,,,,,,,
,,,,,,,,,,,,,,,,1.302556,103.798632,12.159729,1.070000,131.835938,1501240263.999987,
1501240264.309047,2.810049,-1.457238,-0.949505,0.084305,0.044157,0.191178,0.036884,0.993559,0.107143,0.148495,-0.015562,-0.404094,14.255674,-7.392166,37.673023,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.510559,0.200000,131.835938,1501240264.999987,
1501240265.308875,1.059367,-1.552833,-2.719791,-0.069201,0.018483,-0.145262,0.015664,0.999839,-0.008791,-0.026315,0.012872,-0.055876,13.576206,-2.876711,38.529682,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.362915,0.000000,131.835938,1501240265.999988,
1501240266.308693,-2.153755,-1.555291,0.355212,0.010256,0.024299,0.005360,-0.012944,0.999880,0.008535,-0.001796,0.036604,0.020288,13.856236,-2.899119,38.428181,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.315186,0.000000,131.835938,1501240266.999987,
1501240267.308488,2.881032,-1.570155,-0.897656,0.015401,0.015530,0.053052,0.000165,1.000000,0.000620,0.019580,0.028946,0.001211,13.656095,-2.776436,38.508804,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.062012,0.000000,131.835938,1501240267.999988,
1501240268.308321,3.059388,-1.564213,-0.723069,-0.003764,0.027791,-0.010963,0.000541,0.999978,0.006561,0.004022,0.026496,-0.002670,13.501199,-3.021007,38.544994,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.140747,0.000000,131.835938,1501240268.999987,
1501240269.308162,-1.366659,-1.558110,1.132797,0.004132,-0.025815,0.007509,-0.012423,0.999920,-0.002572,-0.001280,0.036610,0.006570,13.476154,-2.489039,38.591751,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.198486,0.000000,131.835938,1501240269.999987,
1501240270.307969,-1.408182,-1.550799,1.096294,0.003827,-0.019805,0.004267,-0.019732,0.999800,-0.003237,0.001589,0.034212,-0.002485,13.681448,-2.370350,38.526936,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.719971,0.000000,131.835938,1501240270.999987,
1501240271.307764,-1.680143,-1.559749,0.819070,0.004792,0.015115,0.002550,-0.010981,0.999939,0.001206,-0.005315,0.036453,-0.001419,13.474483,-2.663555,38.580681,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.622559,0.000000,131.835938,1501240271.999987,
1501240272.307603,-1.756086,-1.549894,0.735666,-0.008251,-0.021139,-0.007812,-0.020543,0.999782,0.003851,-0.023417,0.037328,0.000239,13.201021,-2.643609,38.676479,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.512146,0.000000,131.835938,1501240272.999987,
1501240273.307389,-1.978052,-1.549931,0.546941,0.003567,0.002981,-0.000227,-0.019157,0.999782,0.008264,0.006615,0.033848,-0.000925,14.484269,-2.799945,38.203293,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.426270,0.000000,131.835938,1501240273.999987,
1501240274.307215,-1.764414,-1.557803,0.737667,-0.021873,-0.015678,0.005409,-0.012751,0.999916,0.002500,-0.015692,0.032189,-0.009473,13.579123,-2.702467,38.541267,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.382019,0.000000,131.835938,1501240274.999986,
1501240275.307030,-1.691950,-1.562727,0.812592,-0.005902,-0.040422,-0.007407,-0.008010,0.999967,0.000975,-0.003083,0.038515,-0.000212,13.658342,-2.689254,38.514191,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.357849,0.000000,131.835938,1501240275.999987,
1501240276.306841,-2.202360,-1.558520,0.319485,-0.009007,-0.012871,0.008258,-0.009908,0.999925,0.007248,0.000371,0.028213,0.000000,14.332250,-2.891098,38.253803,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.837341,0.000000,131.835938,1501240276.999988,
1501240277.306654,-1.698410,-1.561342,0.820987,0.000851,0.014035,-0.003516,-0.009377,0.999955,0.001203,-0.001396,0.033736,-0.001844,14.253516,-2.680433,38.298534,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.697937,0.000000,131.835938,1501240277.999987,
1501240278.306446,-1.555134,-1.559118,0.971721,-0.001310,0.008083,0.008108,-0.011677,0.999932,-0.000183,-0.002575,0.035621,-0.001541,14.533176,-2.585393,38.199844,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.619141,0.000000,131.835938,1501240278.999987,
1501240279.306299,-2.233174,-1.566985,0.292631,0.016555,-0.008729,0.019837,-0.003005,0.999993,0.002344,0.006927,0.032844,0.010718,14.465720,-2.799336,38.210365,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.564270,0.000000,131.835938,1501240279.999987,
1501240280.306111,-1.665865,-1.560507,0.854108,-0.003689,-0.016930,0.007051,-0.010243,0.999947,0.000977,-0.001308,0.033576,0.002075,14.261700,-2.649015,38.297680,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.522766,0.000000,131.835938,1501240280.999988,
1501240281.305917,-2.671061,-1.562915,-0.157011,0.001763,0.012916,0.010284,-0.003573,0.999969,0.007025,0.005724,0.033631,0.002039,14.023467,-2.975649,38.361610,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.496460,0.000000,131.835938,1501240281.999987,
1501240282.305701,-2.213268,-1.564132,0.303356,0.012576,0.004161,0.004890,-0.005335,0.999978,0.003993,0.000544,0.033134,-0.000941,14.130286,-2.850486,38.331905,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,13.124634,0.000000,131.835938,1501240282.999988,
1501240283.305543,-1.063236,-1.564156,1.451940,0.004216,0.004011,0.000566,-0.005803,0.999978,-0.003228,0.002019,0.036674,0.001793,14.069673,-2.553694,38.375103,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.938660,0.000000,131.835938,1501240283.999987,
1501240284.305344,-1.272617,-1.565513,1.243014,-0.002328,0.007128,0.004800,-0.005050,0.999986,-0.001552,0.000808,0.030989,0.001781,14.085856,-2.627540,38.364178,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.837708,0.000000,131.835938,1501240284.999987,
1501240285.305165,0.180348,-1.548904,2.690911,0.018189,0.079333,-0.005810,0.003927,0.999760,-0.021535,0.000834,0.039745,0.002584,13.912990,-1.995770,38.465195,,,,,,,
,,,,,,,,,,,,,,,,1.302552,103.798635,12.736023,0.000000,131.835938,1501240285.999986,
1501240286.304976,0.243123,-1.396217,2.675647,0.447847,0.109631,0.201613,0.041814,0.984800,-0.168586,-0.169561,0.049838,0.102698,10.870891,3.392579,39.337505,,,,,,,
,,,,,,,,,,,,,,,,1.302535,103.798645,12.836914,0.720000,131.835938,1501240286.999988,
1501240287.304785,-3.087921,-1.291269,-0.234686,1.685157,1.557173,2.236454,-0.014801,0.961186,0.275504,0.322632,-0.926075,-0.235404,26.437544,-10.911398,29.310802,,,,,,,
,,,,,,,,,,,,,,,,1.302541,103.798647,12.420532,0.720000,132.187500,1501240287.999988,
1501240288.304592,3.105509,-1.195549,-0.153535,-0.575904,-2.904844,-0.433538,0.013222,0.930417,0.366264,-0.279640,1.403415,0.367256,29.805202,-12.571195,25.114546,,,,,,,
,,,,,,,,,,,,,,,,1.302543,103.798652,12.017578,0.750000,137.460938,1501240288.999987,
1501240289.304409,-3.094023,-0.977916,-0.183953,0.505283,-1.268304,-0.845356,-0.026569,0.829335,0.558120,0.272770,-0.603230,-0.323455,27.810156,-18.478205,23.712372,,,,,,,
,,,,,,,,,,,,,,,,1.302553,103.798657,12.782471,0.460000,120.585938,1501240289.999987,
1501240290.304231,-2.874315,-1.293461,-0.544146,-0.962579,-2.102744,-1.106986,-0.072311,0.961788,0.264072,0.469665,0.283436,-0.653247,6.857005,-12.663195,38.337326,,,,,,,
,,,,,,,,,,,,,,,,1.302548,103.798663,13.221985,0.860000,107.578125,1501240290.999987,
1501240291.304034,0.730806,-1.370217,3.104825,-0.150069,-0.232858,-0.089802,0.132985,0.979951,-0.148359,-0.434544,0.290358,0.125776,8.327126,2.137836,40.040154,,,,,,,
,,,,,,,,,,,,,,,,1.302545,103.798670,12.703552,0.860000,119.882812,1501240291.999987,
1501240292.303827,-3.027726,-1.441408,-0.507454,-0.105533,0.288513,0.196086,-0.014660,0.991641,0.128192,0.023098,-0.006350,-0.094593,14.473395,-7.351562,37.597881,,,,,,,
,,,,,,,,,,,,,,,,1.302541,103.798676,12.469666,0.960000,119.531250,1501240292.999987,
1501240293.303651,3.120019,-1.248926,-0.751669,1.311564,0.637765,0.156966,0.006824,0.948645,0.316268,0.146740,-0.166892,-0.019835,10.073012,-15.448503,36.565056,,,,,,,
,,,,,,,,,,,,,,,,1.302541,103.798676,12.252563,0.000000,119.179688,1501240293.999987,
1501240294.303440,1.556414,-1.496445,-2.240164,-0.091799,0.134059,-0.025971,0.074275,0.997237,-0.001068,0.021870,0.040147,-0.009201,12.666866,-2.750214,38.821091,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.399048,0.190000,119.531250,1501240294.999988,
1501240295.303249,1.350535,-1.493751,-2.428766,-0.003216,-0.019829,0.001431,0.075110,0.997033,-0.016817,0.006509,0.037604,-0.001448,13.209476,-2.275137,38.670708,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.231506,0.000000,119.531250,1501240295.999987,
1501240296.303056,1.389963,-1.493318,-2.375044,-0.031826,-0.004770,-0.019744,0.076139,0.997000,-0.013921,-0.001813,0.033670,-0.001415,13.753983,-2.443329,38.470097,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.029358,0.000000,119.531250,1501240296.999987,
1501240297.302832,1.487430,-1.496145,-2.275851,0.008703,0.010926,0.004644,0.074323,0.997215,-0.006210,0.005328,0.029564,-0.001663,13.822289,-2.727225,38.426514,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.298523,0.000000,119.531250,1501240297.999988,
1501240298.302666,1.506460,-1.500276,-2.256338,-0.013359,-0.000552,-0.005817,0.070316,0.997514,-0.004530,-0.000675,0.035582,0.005278,13.842980,-2.727388,38.419052,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.306335,0.000000,119.531250,1501240298.999988,
1501240299.302499,1.638196,-1.502722,-2.124969,-0.010892,-0.007889,-0.004552,0.067867,0.997684,0.004581,0.004170,0.035077,-0.000858,13.822435,-3.046627,38.402454,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.018311,0.000000,119.531250,1501240299.999988,
1501240300.302303,1.946304,-1.500717,-1.814183,0.022337,0.015365,0.031630,0.065143,0.997545,0.025680,0.000089,0.024458,0.008088,13.917832,-3.825593,38.298157,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.032776,0.000000,119.531250,1501240300.999987,
1501240301.302109,1.843495,-1.500815,-1.913178,-0.020747,-0.027924,-0.017989,0.067340,0.997552,0.018833,-0.004016,0.037848,-0.008747,14.049965,-3.600283,38.271744,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,11.765320,0.000000,119.882812,1501240301.999987,
1501240302.301916,2.043057,-1.497638,-1.710692,0.010775,-0.000404,0.009539,0.065092,0.997325,0.033250,-0.000059,0.031606,0.005111,14.156852,-4.130300,38.178715,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,13.459473,0.000000,119.882812,1501240302.999988,
1501240303.301719,1.927953,-1.497589,-1.817388,0.024089,-0.025714,0.013913,0.068526,0.997322,0.025571,0.000383,0.029122,-0.000760,14.462452,-3.916460,38.086597,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,13.133362,0.000000,119.882812,1501240303.999987,
1501240304.301497,1.779953,-1.498930,-1.959438,-0.001029,-0.005892,-0.006169,0.070240,0.997419,0.014909,0.002514,0.036914,-0.000978,14.708749,-3.538152,38.029259,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.912048,0.000000,119.882812,1501240304.999987,
1501240305.301310,1.803551,-1.500743,-1.936336,-0.007599,-0.001013,-0.003102,0.068109,0.997547,0.016145,0.001426,0.036953,0.000472,14.696168,-3.549957,38.033020,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.733154,0.000000,119.882812,1501240305.999987,
1501240306.301104,2.112264,-1.500431,-1.634361,-0.015366,0.003722,-0.006321,0.060250,0.997525,0.036236,0.006370,0.032367,0.001774,14.443398,-4.179341,38.065880,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.586365,0.000000,119.882812,1501240306.999989,
1501240307.300905,2.138844,-1.498113,-1.604824,0.013624,0.004719,0.002385,0.061214,0.997360,0.039068,0.002140,0.035126,0.006968,14.549308,-4.309371,38.011017,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.530884,0.000000,119.882812,1501240307.999987,
1501240308.300718,1.873981,-1.500425,-1.860827,0.021353,-0.008099,0.009006,0.067106,0.997525,0.020993,0.001223,0.035938,0.003116,14.885105,-3.733190,37.941891,,,,,,,
,,,,,,,,,,,,,,,,1.302538,103.798679,12.764526,0.000000,119.531250,1501240308.999987,
1501240309.300545,1.639053,-1.500552,-2.091097,0.014992,-0.012260,0.002685,0.070023,0.997534,0.004787,0.000060,0.034433,-0.002498,15.070580,-3.179593,37.919098,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,12.406189,0.220000,119.179688,1501240309.999987,
1501240310.300333,1.589971,-1.499399,-2.140606,0.001110,0.006056,0.003778,0.071323,0.997452,0.001368,0.000729,0.033859,0.004247,15.060376,-3.057816,37.933167,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.610413,0.000000,119.179688,1501240310.999987,
1501240311.300156,1.577915,-1.500651,-2.147270,-0.004671,-0.021439,-0.006957,0.070086,0.997541,0.000499,0.003004,0.032809,0.003148,15.263879,-3.020300,37.854748,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.586121,0.000000,119.179688,1501240311.999987,
1501240312.299929,1.537814,-1.500200,-2.187569,-0.000710,-0.004254,0.000351,0.070500,0.997509,-0.002326,0.003139,0.034305,0.000159,15.260167,-2.919822,37.864128,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.565491,0.000000,119.179688,1501240312.999988,
1501240313.299745,1.530115,-1.499686,-2.198144,-0.004299,0.000288,-0.001822,0.070992,0.997473,-0.002890,0.001198,0.034555,0.000708,15.153706,-2.898698,37.908478,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.506775,0.000000,119.179688,1501240313.999988,
1501240314.299574,1.584168,-1.499776,-2.145964,-0.002577,-0.001764,-0.001900,0.070954,0.997479,0.000949,0.003951,0.034015,-0.000003,15.077327,-3.039589,37.927898,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.450867,0.000000,119.179688,1501240314.999988,
1501240315.299355,1.678828,-1.502278,-2.058295,-0.009096,0.009916,0.006549,0.068066,0.997653,0.007382,0.009494,0.033383,-0.000775,14.816741,-3.219261,38.015663,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.421204,0.000000,119.179688,1501240315.999988,
1501240316.299179,1.730273,-1.499900,-2.014892,0.011033,-0.020290,0.004393,0.069938,0.997488,0.011249,-0.000282,0.033594,0.002331,14.489738,-3.381053,38.127499,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.403748,0.000000,119.179688,1501240316.999987,
1501240317.298967,1.417783,-1.499136,-2.311951,0.008383,0.047447,0.004431,0.070763,0.997433,-0.010913,0.005150,0.035297,0.000522,15.118796,-2.585223,37.945076,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.391724,0.000000,119.179688,1501240317.999987,
1501240318.298790,1.233572,-1.496598,-2.488353,0.009901,0.003840,0.006486,0.069955,0.997249,-0.024528,0.006705,0.036656,0.002646,15.426556,-2.082195,37.852028,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.398010,0.000000,119.179688,1501240318.999987,
1501240319.298612,1.123278,-1.494085,-2.592036,0.002591,-0.004277,0.000124,0.069090,0.997059,-0.033163,0.002138,0.036373,-0.000025,15.684733,-1.763884,37.761990,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,11.386536,0.000000,119.179688,1501240319.999986,
1501240320.298426,1.223132,-1.493313,-2.506508,-0.018641,-0.006919,0.033003,0.072774,0.997000,-0.026372,-0.008474,0.043039,-0.008235,18.202705,-4.187126,37.608944,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,12.814636,0.000000,119.179688,1501240320.999988,
1501240321.298233,-3.063890,-1.141732,-0.168704,-0.125402,-0.672615,-0.183961,-0.032294,0.909356,0.414764,0.091803,-0.116738,-0.017319,30.102470,-14.640373,25.353580,,,,,,,
,,,,,,,,,,,,,,,,1.302510,103.798698,12.090393,0.000000,151.171875,1501240321.999987,
1501240322.298040,0.601053,-1.387543,2.972362,0.420680,0.472870,0.254390,0.103053,0.983256,-0.150292,-0.282664,0.153814,0.008034,11.425018,0.948678,40.396439,,,,,,,
,,,,,,,,,,,,,,,,1.302496,103.798705,11.746887,0.270000,130.429688,1501240322.999988,
1501240323.297834,-2.280116,-1.513066,0.192491,0.833592,-0.018251,-0.113993,-0.043781,0.998334,0.037580,0.091877,-0.444196,-0.408933,15.583312,-4.798333,38.696766,,,,,,,
,,,,,,,,,,,,,,,,1.302490,103.798709,11.345276,0.540000,151.171875,1501240323.999987,
1501240324.297650,-3.128797,-1.235778,-0.454289,-0.649587,0.174128,-1.467967,-0.004207,0.944404,0.328760,0.399867,1.781395,-0.571405,23.046255,-15.045619,31.714399,,,,,,,
,,,,,,,,,,,,,,,,1.302481,103.798716,10.541931,0.950000,164.531250,1501240324.999988,
1501240325.297477,-3.063365,-1.238631,-0.322291,1.745917,-0.886794,1.922238,-0.025483,0.945338,0.325094,0.215226,-0.608745,0.066981,25.393929,-13.994783,30.374292,,,,,,,
